xbd_uid,disaster,disaster_type,peril,xbd_tier,event_split,best_utm,N_intact,N_minor,N_major,N_destroyed,N_unclassified,N_total,xbd_date_pre,xbd_date_post,xbd_catalog_id_pre,xbd_catalog_id_post,xbd_sensor_pre,xbd_sensor_post,xbd_perc_nan_pre,xbd_perc_nan_post,s2_mgrs_tile,s2_date_pre,s2_date_post,s2_cs_pre,s2_cs_post,s1_date_pre,s1_date_post,s1_orbit_pre,s1_orbit_post,s1_direction_pre,s1_direction_post,s1_ids_pre,s1_ids_post
portugal-wildfire_00001098,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,105,0,0,0,3,108,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9357700192287668,0.9441359521081849,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001099,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.941979059397578,0.9367663237953662,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001100,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,11,0,0,0,0,11,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9423973418974583,0.5971088292918736,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001101,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,2,0,0,0,2,4,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9351165841599487,0.8983502176720454,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001102,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,38,0,0,0,0,38,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9631987068899129,0.9651393448369046,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001103,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,21,0,0,0,1,22,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9593980142741734,0.9636818128768512,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001104,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,1,1,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9380574431419579,0.9483814983899965,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001105,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9529642096226488,0.964924222080738,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001106,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0202360153198242,0.0270099639892578,29TNE,2016-08-28,2017-06-24,0.9318324383140879,0.586104269001264,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001107,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.5217514038085938,0.5139904022216797,29TNE,2016-08-28,2017-07-04,0.954821675480254,0.9666475578361573,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001108,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9598377742863998,0.9388103336279747,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001109,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9403860799539572,0.5763816488313988,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001110,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,9,1,0,0,0,10,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9435061123765015,0.5722978472125728,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001111,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,12,0,3,10,0,25,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9619335240416422,0.9597732204381503,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001112,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,1,0,0,0,0,1,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9292680196698957,0.9276330433298376,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001113,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9346542422785382,0.9318638078381614,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001114,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9479041763648709,0.5991940190910016,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001115,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9439845083000801,0.9361483074055503,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001116,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.921232562588165,0.8698479361447273,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001117,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0238094329833984,0.0178871154785156,29TNE,2016-08-28,2017-06-24,0.9199173574125058,0.5990854512399288,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001118,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,62,0,0,0,0,62,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9578550803650678,0.961462806792714,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001119,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,7,0,0,0,0,7,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.5306615829467773,0.5229005813598633,29TNE,2016-08-28,2017-07-04,0.9532168530009927,0.9656488197911961,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001120,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.94674495852063,0.5808776875103274,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001121,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0100336074829101,0.0168113708496093,29TNE,2016-08-28,2017-06-24,0.9323734792963929,0.6113519682009043,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001122,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,22,1,0,0,0,23,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9535544782288928,0.9622150962285889,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001123,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,6,0,0,0,0,6,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.936549594172191,0.9486979394354631,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001124,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,1,0,0,0,1,2,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9629288469620687,0.9656489874650721,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001125,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.5259561538696289,0.5161752700805664,29TNE,2016-08-28,2017-07-04,0.948485821948032,0.950456438104571,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001126,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,40,0,0,0,8,48,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9598971445160315,0.9490614858539836,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001127,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9473057037758147,0.6077965325377463,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001128,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9277483348828094,0.9245772639964026,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001129,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,1,0,0,0,0,1,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9401538475476549,0.9305472460147017,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001130,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,32,0,0,0,0,32,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9391612398458983,0.6021045564502152,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001131,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9373155960242383,0.9159271981614948,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001132,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,6,0,0,0,0,6,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9650850699211507,0.9548877068130276,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001133,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,7,0,0,0,0,7,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9596409425177703,0.5332188229251287,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001134,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.5105791091918945,0.5197687149047852,29TNE,2016-08-28,2017-06-24,0.926573636938281,0.6340231885943403,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001135,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,6,0,1,3,0,10,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9507522007504104,0.5884026497869851,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001136,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,26,0,0,0,0,26,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.5395965576171875,0.5318355560302734,29TNE,2016-08-28,2017-07-04,0.9516624184584674,0.9649164123032445,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001137,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9237237722258957,0.8962152934842178,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001138,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9564763138305067,0.9591907478955901,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001139,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,5,0,0,0,2,7,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9427192923933885,0.9535671827981704,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001140,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9430847689012282,0.6200835513566683,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001141,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,42,0,0,0,2,44,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9363459523121471,0.9250583293373013,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001142,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,29,0,0,1,0,30,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.3376398086547851,0.3445520401000976,29TNE,2016-08-28,2017-07-04,0.9611515679090185,0.9544684714890146,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001143,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.447880744934082,0.4538240432739258,29TNE,2016-08-28,2017-07-04,0.8971930629225174,0.883634845238518,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001144,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-06-24,0.9658839036415463,0.5107502782966442,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001145,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.4189939498901367,0.4112386703491211,29TNE,2016-08-28,2017-07-04,0.9458510885721657,0.9467491798877061,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001146,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,1,1,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,29TNE,2016-08-28,2017-07-04,0.9326303618302666,0.9322308606442815,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
portugal-wildfire_00001147,portugal-wildfire,fire,wildfire,tier3,train,EPSG:32629,0,0,0,0,0,0,2016-07-23,2017-06-21,10300100598CA000,103001006A9A6B00,WORLDVIEW02,WORLDVIEW02,0.1375198364257812,0.0,29TNE,2016-08-28,2017-07-04,0.9686239014178246,0.9570192303122811,2016-08-16,2017-06-24,125,125,DESCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160816T064232_20160816T064257_012622_013CCF_810D,S1A_IW_GRDH_1SDV_20170624T064234_20170624T064259_017172_01CA36_DD14
